time,Ct
12.48,0.07894854628579591
12.52,0.0789343880115102
12.56,0.0789070182830204
12.6,0.07888866987322449
12.64,0.07887244699648979
12.68,0.0788496933230204
12.72,0.07882760553518367
12.76,0.07880222118277551
12.8,0.07878585821918366
12.84,0.07876135973257142
12.88,0.07875275877363265
12.92,0.07872480253297959
12.96,0.0787113022622857
13.0,0.07868537214342856
13.04,0.07866950450228571
13.08,0.07865189655338775
13.12,0.07863270036432653
13.16,0.07861644681722449
13.2,0.07859551809869388
13.24,0.07857636568334693
13.28,0.07857221879738775
13.32,0.07855300395159183
13.36,0.07853739117069386
13.4,0.07852439587771427
13.44,0.0785095585232653
13.48,0.07850483990106122
13.52,0.07848422945648979
13.56,0.07847223875053061
13.6,0.07846031362938775
13.64,0.0784412195282449
13.68,0.078441907856
13.72,0.07841907163853061
13.76,0.07841347028032652
13.8,0.07839494992555102
13.84,0.07838088923567346
13.88,0.07836412895738776
13.92,0.07835081646571429
13.96,0.0783294675567347
14.0,0.07830707635053061
14.04,0.07830850361779591
14.08,0.07826956073004081
14.12,0.07826812190865305
14.16,0.0782477445352653
14.2,0.07822739243477551
14.24,0.0782038640137959
14.28,0.07818925695730611
14.32,0.07816999372081632
14.36,0.07815262173469388
14.4,0.07813147702285714
14.44,0.07810514575771428
14.48,0.07809848359118367
14.52,0.07806978287142856
14.56,0.07805983490024489
14.6,0.07804147605273469
14.64,0.07802503462212244
14.68,0.0780013336955102
14.72,0.0779913667990204
14.76,0.07796947757518367
14.8,0.07795517972171429
14.84,0.07793933933885715
14.88,0.07792574490138775
14.92,0.0779078695385306
14.96,0.07790229659853061
15.0,0.07788658557355102
15.04,0.07787109279420408
15.08,0.07785620439330612
15.12,0.0778559356127347
15.16,0.07783859536857143
15.2,0.07782833127795917
15.24,0.07781177856383673
15.28,0.07779999266359183
15.32,0.07777882561738775
15.36,0.07778083207273469
15.4,0.07776778690987754
15.44,0.07775497539746938
15.48,0.07773864044285714
15.52,0.07773018035273468
15.56,0.07771486322832652
15.6,0.07769324318465307
15.64,0.07768120469428572
15.68,0.07766944239812244
15.72,0.07764231853208163
15.76,0.07763839516285713
15.8,0.0776153296430204
15.84,0.07760458378751019
15.88,0.07758430849273468
15.92,0.0775678997515102
15.96,0.07755004350530612
16.0,0.07753402780873468
16.04,0.07751451350130611
16.08,0.07748922834146939
16.12,0.07749557723902041
16.16,0.07745654064497959
16.2,0.07745149868897959
16.24,0.07743199292546939
16.28,0.07741541952408162
16.32,0.07739210522979591
16.36,0.07738467153534694
16.4,0.07736876896604081
16.44,0.07735084193714285
16.48,0.07733385021844896
16.52,0.07733155976530612
16.56,0.07730254801436734
16.6,0.0773023593950204
16.64,0.07728705522065306
16.68,0.07727594858971429
16.72,0.07726104467322449
16.76,0.07725638411893877
16.8,0.07724189663093876
16.84,0.07723136802946938
16.88,0.07721681069983673
16.92,0.0772192492677551
16.96,0.07718830664204081
17.0,0.07719651847559184
17.04,0.07717393487216326
17.08,0.07716630489444898
17.12,0.07714876646261223
17.16,0.0771355188712653
17.2,0.07713012348310203
17.24,0.07711300896408163
17.28,0.07710061187755102
17.32,0.07707597896857142
17.36,0.07707232616057143
17.4,0.07704689417877551
17.44,0.07703921933167347
17.48,0.07702922905420408
17.52,0.07700650256759183
17.56,0.07699202989779591
17.6,0.0769805717230204
17.64,0.0769619827347755
17.68,0.07694493839297958
17.72,0.07692405641983673
17.76,0.07691133067363265
17.8,0.07689196597436734
17.84,0.07688658639191837
17.88,0.07686393280106121
17.92,0.07685527750318366
17.96,0.07683370238269387
18.0,0.07682149101697959
18.04,0.07680783225983673
18.08,0.07679281275330611
18.12,0.07678102202734693
18.16,0.07676360089714285
18.2,0.07674816927346938
18.24,0.07674717614824489
18.28,0.0767319293075102
18.32,0.07671931269102039
18.36,0.07670966202979591
18.4,0.07669743624253061
18.44,0.07669635610530612
18.48,0.07667800734057142
18.52,0.07666908872465306
18.56,0.07665959966595919
18.6,0.07664345619069386
18.64,0.07664643734857142
18.68,0.07662701088644898
18.72,0.07662369126310203
18.76,0.07660816506955101
18.8,0.07659741846432652
18.84,0.07658321271591836
18.88,0.07657328986040816
18.92,0.07655419446995919
18.96,0.07653531314612244
19.0,0.07653967829583673
19.04,0.07650442274081631
19.08,0.07650642178546939
19.12,0.0764895024715102
19.16,0.07647277306767347
19.2,0.07645249468016325
19.24,0.07644150313159183
19.28,0.0764253969820408
19.32,0.07641260899208163
19.36,0.07639515231836734
19.4,0.07637238288930612
19.44,0.07637008665836734
19.48,0.0763443214912653
19.52,0.07633829351428571
19.56,0.07632326772889796
19.6,0.07631058386685713
19.64,0.07628990418759184
19.68,0.0762839373129796
19.72,0.07626485995453061
19.76,0.07625404273861223
19.8,0.0762408458195102
19.84,0.07623037931322449
19.88,0.07621506481959182
19.92,0.07621238762734693
19.96,0.07619901128946938
20.0,0.07618603718922448
20.04,0.07617338509036735
20.08,0.07617542466106123
20.12,0.0761607035425306
20.16,0.07615264102448979
20.2,0.07613809181102041
20.24,0.07612872485681632
20.28,0.07610895083273468
20.32,0.07611331443502041
20.36,0.07610208169297959
20.4,0.07609107935110203
20.44,0.07607717668204081
20.48,0.0760711753042449
20.52,0.07605790460473469
20.56,0.076038702348
20.6,0.0760291388860408
20.64,0.07601904312106122
20.68,0.07599551589771428
20.72,0.0759936753905306
20.76,0.07597334561967346
20.8,0.07596521688889796
20.84,0.07594787495208162
20.88,0.07593415380040816
20.92,0.07591932544563264
20.96,0.07590618459093877
21.0,0.07588890118416326
21.04,0.07586672955910204
21.08,0.07587530565273469
21.12,0.07583970590204081
21.16,0.07583731782604082
21.2,0.07582042041640816
21.24,0.07580645994791836
21.28,0.0757854532590204
21.32,0.07578079367836733
21.36,0.07576747771102041
21.4,0.07575178741771428
21.44,0.07573706846546939
21.48,0.07573652151730612
21.52,0.07570976697567346
21.56,0.07571128486636734
21.6,0.07569762250710205
21.64,0.0756884060475102
21.68,0.07567501203004082
21.72,0.07567165886685713
21.76,0.07565914845183673
21.8,0.07564983349134694
21.84,0.07563666294261225
21.88,0.0756402078230204
21.92,0.07561106666759183
21.96,0.07562036639779592
22.0,0.07559898764922449
22.04,0.07559270985306121
22.08,0.07557655288718367
22.12,0.07556430380122449
22.16,0.07556029462163265
22.2,0.07554481715257143
22.24,0.07553431700636734
22.28,0.0755106397647347
22.32,0.07550932011771427
22.36,0.07548471078465305
22.4,0.0754790802004898
22.44,0.07547066040089795
22.48,0.0754495935190204
22.52,0.07543675865983673
22.56,0.07542762835224488
22.6,0.07541104561746938
22.64,0.07539601471069388
22.68,0.07537726573314285
22.72,0.0753658418510204
22.76,0.07534905848734692
22.8,0.07534507557877551
22.84,0.07532442808465305
22.88,0.07531760549420408
22.92,0.07529803864514285
22.96,0.07528716843991837
23.0,0.0752749370835102
23.04,0.07526129211910204
23.08,0.07525163558114285
23.12,0.07523481754040816
23.16,0.07522097776008163
23.2,0.0752209169364898
23.24,0.07520685972693877
23.28,0.07519533079746939
23.32,0.07518671629934692
23.36,0.0751748563950204
23.4,0.0751751517715102
23.44,0.07515747457412245
23.48,0.075149139952
23.52,0.07513974897828571
23.56,0.0751248112797551
23.6,0.07512773459893878
23.64,0.07510962407991835
23.68,0.07510678477714286
23.72,0.07509211552204081
23.76,0.07508233685755102
23.8,0.07506825018220407
23.84,0.07505930682008162
23.88,0.07504089248865306
23.92,0.07502344855216325
23.96,0.07502838479387755
24.0,0.07499442542522448
24.04,0.07499720212155102
24.08,0.07498165322995917
24.12,0.07496561917706121
24.16,0.07494641165844898
24.2,0.07493701153591836
24.24,0.0749216507442449
24.28,0.0749104218737959
24.32,0.0748943067315102
24.36,0.07487261689436735
24.4,0.07487195188016327
24.44,0.07484657308587754
24.48,0.07484169723134693
24.52,0.07482779266130613
24.56,0.07481654137461224
24.6,0.07479664241657143
24.64,0.07479182774538776
24.68,0.07477309487771429
24.72,0.07476319628767346
24.76,0.07475073058506122
24.8,0.07474099252473468
24.84,0.07472562416318367
24.88,0.07472344986122449
24.92,0.07471044793983674
24.96,0.07469843240604081
25.0,0.07468575708840815
25.04,0.07468745411812244
25.08,0.07467343112489795
25.12,0.07466535020946938
25.16,0.07465122627395918
25.2,0.07464238113591837
25.24,0.07462221670138776
25.28,0.07462667716653061
25.32,0.07461533574946938
25.36,0.07460422519665305
25.4,0.07459071024840816
25.44,0.0745844994967347
25.48,0.07457156253534694
25.52,0.07455292818138776
25.56,0.07454399417991836
25.6,0.07453333867012245
25.64,0.07451115230424489
25.68,0.07450887980897959
25.72,0.07448922901183673
25.76,0.07448165742032652
25.8,0.07446504326799999
25.84,0.07445204596171429
25.88,0.07443804029616326
25.92,0.07442526848114285
25.96,0.07440865775297958
26.0,0.07438752710661224
26.04,0.0743957086317551
26.08,0.07436146863453061
26.12,0.07435946965559184
26.16,0.07434298449469387
26.2,0.07432997691436734
26.24,0.07430938741755101
26.28,0.0743050140737959
26.32,0.07429236860359184
26.36,0.07427667582408162
26.4,0.07426233524808164
26.44,0.07426133159975509
26.48,0.07423512611746938
26.52,0.07423638787069388
26.56,0.07422266918946938
26.6,0.07421347958318367
26.64,0.07420002810546938
26.68,0.0741959803007347
26.72,0.07418346179142857
26.76,0.07417321492946938
26.8,0.07415972344293877
26.84,0.0741629505435102
26.88,0.07413430410546938
26.92,0.07414319021820408
26.96,0.07412122680244898
27.0,0.0741144907590204
27.04,0.07409835311093878
27.08,0.07408563606628571
27.12,0.07408103508016325
27.16,0.07406593269510203
27.2,0.07405519179044898
27.24,0.07403089821395918
27.28,0.07403040645314285
27.32,0.07400510855167347
27.36,0.07399976404391836
27.4,0.0739910499564898
27.44,0.07397012953665306
27.48,0.07395708022383674
27.52,0.07394838493126529
27.56,0.07393230238204081
27.6,0.07391738066612244
27.64,0.07389892188881632
27.68,0.0738865688502857
27.72,0.0738704869067755
27.76,0.07386610393240815
27.8,0.0738458158065306
27.84,0.07383908897142856
27.88,0.07381956878179591
27.92,0.07380842752310203
27.96,0.07379616417134693
28.0,0.07378230298620407
28.04,0.07377271408832653
28.08,0.07375519724138775
28.12,0.07374128947714285
28.16,0.07374044287444897
28.2,0.07372617713616327
28.24,0.07371418440122449
28.28,0.0737051291067755
28.32,0.07369211575110204
28.36,0.07369232260032653
28.4,0.07367375532955102
28.44,0.07366452158832652
28.48,0.07365397212334694
28.52,0.07363918633983674
28.56,0.07364053885697959
28.6,0.07362206090840816
28.64,0.07361833874122449
28.68,0.07360288604081631
28.72,0.07359274727583673
28.76,0.07357789245893877
28.8,0.0735682516030204
28.84,0.07354909478114285
28.88,0.07353174012065306
28.92,0.0735356390552653
28.96,0.07350153708546939
29.0,0.07350354117812245
29.04,0.07348773729844897
29.08,0.07347117848963265
29.12,0.07345133675599999
29.16,0.07344177297763266
29.2,0.07342595631110203
29.24,0.07341474110204081
29.28,0.07339847880481631
29.32,0.07337613700081631
29.36,0.07337535584040816
29.4,0.073349167944
29.44,0.07334409464244897
29.48,0.07332980484081632
29.52,0.07331813512783673
29.56,0.07329755321771428
29.6,0.07329257527110204
29.64,0.07327319746759184
29.68,0.07326282520008164
29.72,0.07324933290751019
29.76,0.0732392491300408
29.8,0.07322250701322448
29.84,0.07321983177755102
29.88,0.07320599261738775
29.92,0.0731931068787755
29.96,0.0731791023912653
30.0,0.07317957311208163
30.04,0.07316478726522449
30.08,0.07315498666571428
30.12,0.0731397257787755
30.16,0.07313076012489796
30.2,0.07310882662881632
30.24,0.07311197077526531
30.28,0.07309911133093877
30.32,0.07308667686710205
30.36,0.0730718964150204
30.4,0.07306472114840816
30.44,0.0730509501435102
30.48,0.07303135914897958
30.52,0.07302151738391836
30.56,0.0730091049547755
30.6,0.07298694384163264
30.64,0.07298313392571427
30.68,0.07296305604497959
30.72,0.07295458507967346
30.76,0.0729371991877551
30.8,0.07292326965697958
30.84,0.0729088845980408
30.88,0.07289553968710202
30.92,0.07287744491738775
30.96,0.07285565715681631
31.0,0.0728621059832653
31.04,0.07282804292073469
31.08,0.07282524302048979
31.12,0.07280809287444898
31.16,0.07279377590334693
31.2,0.07277234765159184
31.24,0.07276691037518367
31.28,0.07275365224391836
31.32,0.07273641099183673
31.36,0.0727208418277551
31.4,0.07271817308383673
31.44,0.07269098779812244
31.48,0.07269086338228571
31.52,0.07267581978016327
31.56,0.07266518165159183
31.6,0.0726500168750204
31.64,0.07264434289510203
31.68,0.0726307270662857
31.72,0.07261865171820407
31.76,0.07260375428065305
31.8,0.07260530425314285
31.84,0.07257569578971428
31.88,0.07258252701697959
31.92,0.07255910693706122
31.96,0.07255091538114285
32.0,0.07253316163567347
32.04,0.07251844756938775
32.08,0.07251229564342856
32.12,0.07249628452661225
32.16,0.07248412418538774
32.2,0.07245775298253061
32.24,0.07245648140408163
32.28,0.0724291452
32.32,0.07242271101436734
32.36,0.07241267093028571
32.4,0.07239057347110205
32.44,0.07237597866693878
32.48,0.0723664465407347
32.52,0.07234959779314284
32.56,0.07233276118399999
32.6,0.07231298454220407
32.64,0.07229840043208163
32.68,0.0722818931262857
32.72,0.07227563490424489
32.76,0.07225466632440816
32.8,0.07224625873534693
32.84,0.07222537400506121
32.88,0.07221261346448979
32.92,0.07219925480824489
32.96,0.07218348013322448
33.0,0.07217247200391837
33.04,0.07215279730546939
33.08,0.07213743803738774
33.12,0.07213447841689795
33.16,0.07211916720089795
33.2,0.07210578208269387
33.24,0.07209419443787754
33.28,0.07207901956457143
33.32,0.07207820659991836
33.36,0.07205764520432652
33.4,0.07204682473273469
33.44,0.07203392524914284
33.48,0.0720172118844898
33.52,0.07201569312718367
33.56,0.071996466912
33.6,0.0719911829192653
33.64,0.07197357933738775
33.68,0.07196156392840816
33.72,0.07194478895314285
33.76,0.07193325911428572
33.8,0.07191216861191836
33.84,0.07189317654448979
33.88,0.0718947541105306
33.92,0.07185943276930612
33.96,0.07185929421714285
34.0,0.07184221262220408
34.04,0.07182386777436735
34.08,0.07180219263061224
34.12,0.07179123085730611
34.16,0.07177351143191836
34.2,0.07176010879730611
34.24,0.07174202987004082
34.28,0.07171801562310204
34.32,0.07171590028987755
34.36,0.07168727194979592
34.4,0.07168051678497958
34.44,0.07166433220138775
34.48,0.07165061206114284
34.52,0.07162779855444897
34.56,0.07162128019926531
34.6,0.0715995629310204
34.64,0.07158700603297959
34.68,0.0715710835995102
34.72,0.07155918517053061
34.76,0.07153973728457143
34.8,0.07153554175183673
34.84,0.07151950103616325
34.88,0.07150478741240816
34.92,0.07148799906342856
34.96,0.07148614477706122
35.0,0.07146957318914285
35.04,0.07145824927085714
35.08,0.07144140976032652
35.12,0.07142997734342857
35.16,0.07140472735632653
35.2,0.0714063419729796
35.24,0.07139134457567346
35.28,0.07137685872391837
35.32,0.07135982515640817
35.36,0.07135047302497959
35.4,0.07133416883983673
35.44,0.07131292231167347
35.48,0.07130096309240816
35.52,0.07128565135608163
35.56,0.07126193513183672
35.6,0.07125556317208163
35.64,0.07123320790620408
35.68,0.07122263122408164
35.72,0.07120372153771427
35.76,0.07118784706048979
35.8,0.07117095919461223
35.84,0.07115484088571428
35.88,0.07113355035240816
35.92,0.07110995814138775
35.96,0.07111350098097959
36.0,0.07107797077861225
36.04,0.07107263841208163
36.08,0.07105317487371428
36.12,0.07103632455616325
36.16,0.07101299833412245
36.2,0.07100487310661224
36.24,0.07098937798759183
36.28,0.07096970487346939
36.32,0.07095162694016327
36.36,0.07094607916367346
36.4,0.07091695401828571
36.44,0.07091428512734693
36.48,0.07089698020889795
36.52,0.0708838755797551
36.56,0.07086651122897958
36.6,0.070857893132
36.64,0.07084241741191837
36.68,0.07082751993885714
36.72,0.070810408804
36.76,0.07080894669967346
36.8,0.07077707791755102
36.84,0.0707816930512653
36.88,0.07075622448669387
36.92,0.07074568988685714
36.96,0.07072536404261223
37.0,0.07070800302448979
37.04,0.07069869039036734
37.08,0.07068053530236734
37.12,0.0706653433435102
37.16,0.07063604648685713
37.2,0.07063292169567346
37.24,0.07060250526726529
37.28,0.07059342873085714
37.32,0.07058075210938776
37.36,0.07055629335983674
37.4,0.07053901279714285
37.44,0.07052716883771429
37.48,0.07050731453632653
37.52,0.07048733172261223
37.56,0.07046512672783674
37.6,0.07044715042367347
37.64,0.07042812248081633
37.68,0.0704189425689796
37.72,0.07039568579738775
37.76,0.07038422628832652
37.8,0.07036071508391836
37.84,0.07034486905338774
37.88,0.07032892501004082
37.92,0.07031002580726531
37.96,0.07029632518742857
38.0,0.0702733185924898
38.04,0.07025495459910203
38.08,0.07024872631191836
38.12,0.07023117052277551
38.16,0.07021472103412245
38.2,0.07019996863485713
38.24,0.07018136935118367
38.28,0.07017805476530611
38.32,0.07015460142530612
38.36,0.07014074502220408
38.4,0.0701248736032653
38.44,0.07010528248367347
38.48,0.07009990141363265
38.52,0.07007875553836734
38.56,0.07007067975012245
38.6,0.07004986412857142
38.64,0.07003487843665306
38.68,0.07001453985379591
38.72,0.06999986038881632
38.76,0.06997551500195918
38.8,0.06995431595004081
38.84,0.06995205069404081
38.88,0.06991357215355101
38.92,0.06990991898661224
38.96,0.06989012544955102
39.0,0.06986865509681632
39.04,0.06984345427518367
39.08,0.06982933451240816
39.12,0.06980776202832653
39.16,0.06979116342457142
39.2,0.06977031013044897
39.24,0.06974316711142857
39.28,0.06973784781004082
39.32,0.06970518970595918
39.36,0.06969534292155102
39.4,0.06967583022677551
39.44,0.06965912182146938
39.48,0.06963273392767347
39.52,0.06962322377583673
39.56,0.06959756695404082
39.6,0.0695817023915102
39.64,0.06956206566040815
39.68,0.06954709923624489
39.72,0.06952380194065307
39.76,0.06951669305159183
39.8,0.069497324072
39.84,0.0694795559630204
39.88,0.06945842216816327
39.92,0.06945269843942856
39.96,0.06943313687608163
40.0,0.06941814094236734
40.04,0.0693983780962449
40.08,0.06938443348293877
40.12,0.06935468342448979
40.16,0.06935260332963265
40.2,0.06933461443926531
40.24,0.06931658020016326
40.28,0.06929580559844897
40.32,0.06928259820816327
40.36,0.06926291139387754
40.4,0.06923861415134692
40.44,0.06922312653746938
40.48,0.06920342097673468
40.52,0.06917671610955102
40.56,0.06916596978040816
40.6,0.06913993521853061
40.64,0.06912607920497958
40.68,0.06910327246146938
40.72,0.06908316316130611
40.76,0.06906185966318368
40.8,0.06904173940318367
40.84,0.06901651804783673
40.88,0.06898935800432653
40.92,0.06898801412032653
40.96,0.0689492320785306
41.0,0.06893951986497959
41.04,0.0689158051964898
41.08,0.06889509708220408
41.12,0.06886784410032654
41.16,0.06885536639346938
41.2,0.06883606912963265
41.24,0.06881183944620407
41.28,0.06878969802489796
41.32,0.06877962593093877
41.36,0.06874689201755102
41.4,0.06874013333967346
41.44,0.06871944724710204
41.48,0.06870278202881633
41.52,0.06868138184244897
41.56,0.06866804079061224
41.6,0.06864925026212244
41.64,0.06863044703387754
41.68,0.06860975968938775
41.72,0.06860457481771429
41.76,0.06856950303363264
41.8,0.06857017527224489
41.84,0.06854093656416327
41.88,0.06852665763355101
41.92,0.06850297881746939
41.96,0.06848166504310203
42.0,0.06846806450693878
42.04,0.06844712164563264
42.08,0.06842784428546939
42.12,0.06839449644334694
42.16,0.06838786564187754
42.2,0.06835267515795918
42.24,0.06833895300146939
42.28,0.06832191605934693
42.32,0.06829289787477551
42.36,0.0682704585460408
42.4,0.06825364073983672
42.44,0.06822891538163266
42.48,0.06820423326383673
42.52,0.06817757184906122
42.56,0.06815414105746938
42.6,0.06813036663722448
42.64,0.06811540292106122
42.68,0.06808708429510203
42.72,0.06807077204922449
42.76,0.06804252975836735
42.8,0.06802108569493877
42.84,0.06800015766122448
42.88,0.06797607636334693
42.92,0.06795760778122448
42.96,0.06792986455265305
43.0,0.06790690094881632
43.04,0.06789576913289795
43.08,0.06787438603428571
43.12,0.06785429053918367
