point_index,x,y,z,x_D,y_D,z_D,nut,nutEq_true,nut_pred,delta_nut_true,delta_nut_pred,delta_error,relative_error,ID,ax,theta,z_original,ax_d,z_d
125803,1638.0,0.0,758.20105,13.0,0.0,6.0174685,33.87273,1.7404675,-0.5889511,-32.132263,-34.46168,-2.3294182,0.07249468,1,1643.0,-1.5707963267948966,758.20105,13.03968253968254,6.0174685
125804,1610.0,0.0,758.2005,12.777778,0.0,6.017464,33.872295,1.6668322,-0.5928421,-32.205463,-34.465137,-2.259674,0.07016431,1,1615.0,-1.5707963267948966,758.2005,12.817460317460318,6.017464
125805,1610.0,-1.7763568e-15,730.44495,12.777778,-1.4098071e-17,5.797182,33.27278,1.7549521,-0.43109512,-31.51783,-33.703876,-2.1860466,0.06935905,1,1615.0,-1.5707963267948966,730.44495,12.817460317460318,5.797182
125817,1722.0,-8.881784e-16,674.93475,13.666667,-7.0490355e-18,5.356625,31.256882,1.25334,-0.104112625,-30.003542,-31.360994,-1.3574524,0.045243073,1,1727.0,-1.5707963267948966,674.93475,13.706349206349206,5.356625
125818,1694.0,0.0,674.92944,13.444445,0.0,5.356583,31.18792,1.4683135,-0.10879135,-29.719606,-31.296711,-1.5771046,0.05306613,1,1699.0,-1.5707963267948966,674.92944,13.484126984126984,5.356583
125819,1666.0,-2.6645353e-15,674.92944,13.222222,-2.1147106e-17,5.356583,31.13933,1.8652954,-0.11273575,-29.274035,-31.252066,-1.9780312,0.06756947,1,1671.0,-1.5707963267948966,674.92944,13.261904761904763,5.356583
125820,1638.0,-1.7763568e-15,674.93475,13.0,-1.4098071e-17,5.356625,31.109917,2.4299376,-0.1160202,-28.67998,-31.225937,-2.5459576,0.08877125,1,1643.0,-1.5707963267948966,674.93475,13.03968253968254,5.356625
125821,1610.0,-8.881784e-16,702.68945,12.777778,-7.0490355e-18,5.5769005,31.286514,2.773141,-0.33361435,-28.513374,-31.620129,-3.1067543,0.10895779,1,1615.0,-1.5707963267948966,702.68945,12.817460317460318,5.5769005
125822,1610.0,0.0,674.92944,12.777778,0.0,5.356583,31.093822,3.046331,-0.11878586,-28.047491,-31.212608,-3.1651173,0.1128485,1,1615.0,-1.5707963267948966,674.92944,12.817460317460318,5.356583
125823,1582.0,-1.7763568e-15,702.684,12.555555,-1.4098071e-17,5.576857,31.263191,2.390732,-0.33799934,-28.87246,-31.60119,-2.7287312,0.094509825,1,1587.0,-1.5707963267948966,702.684,12.595238095238095,5.576857
125824,1582.0,-1.7763568e-15,674.9286,12.555555,-1.4098071e-17,5.356576,31.090199,2.7251863,-0.12118149,-28.365013,-31.21138,-2.846367,0.10034781,1,1587.0,-1.5707963267948966,674.9286,12.595238095238095,5.356576
125825,1554.0,0.0,674.9339,12.333333,0.0,5.3566184,31.107002,1.63702,-0.12283707,-29.469982,-31.22984,-1.7598572,0.05971694,1,1559.0,-1.5707963267948966,674.9339,12.373015873015873,5.3566184
125826,1554.0,1.7763568e-15,702.6848,12.333333,1.4098071e-17,5.576864,31.272701,1.2215074,-0.34083748,-30.051193,-31.613539,-1.5623455,0.051989466,1,1559.0,-1.5707963267948966,702.6848,12.373015873015873,5.576864
125827,1862.0,-8.881784e-16,702.68256,14.777778,-7.0490355e-18,5.5768456,32.57815,1.2294296,-0.24588394,-31.348722,-32.824036,-1.4753132,0.04706135,1,1867.0,-1.5707963267948966,702.68256,14.817460317460318,5.5768456
125828,1890.0,-8.881784e-16,702.67206,15.0,-7.0490355e-18,5.576762,32.78203,1.9994466,-0.23373032,-30.782581,-33.01576,-2.2331772,0.07254678,1,1895.0,-1.5707963267948966,702.67206,15.03968253968254,5.576762
125829,1890.0,-8.881784e-16,674.9242,15.0,-7.0490355e-18,5.356541,32.174267,2.0826435,-0.056365967,-30.091623,-32.230633,-2.1390095,0.07108322,1,1895.0,-1.5707963267948966,674.9242,15.03968253968254,5.356541
125830,1862.0,-8.881784e-16,674.9242,14.777778,-7.0490355e-18,5.356541,32.004745,1.2388238,-0.064891815,-30.765923,-32.069637,-1.3037148,0.042375285,1,1867.0,-1.5707963267948966,674.9242,14.817460317460318,5.356541
125831,1834.0,8.881784e-16,702.68475,14.555555,7.0490355e-18,5.5768633,32.305233,1.4716237,-0.26148987,-30.833609,-32.566723,-1.7331142,0.05620861,1,1839.0,-1.5707963267948966,702.68475,14.595238095238095,5.5768633
