loss,mae,rmse,val_loss,val_mae,val_rmse,val_phys_r2,val_phys_mae,val_phys_rmse,val_phys_bias,val_phys_p95_ae,val_phys_p99_ae,val_phys_max_ae,val_negative_pred_pct,val_pred_min,val_pred_max,val_tail_ge_5_count,val_tail_ge_5_mae,val_tail_ge_5_rmse,val_tail_ge_5_r2,val_tail_ge_10_count,val_tail_ge_10_mae,val_tail_ge_10_rmse,val_tail_ge_10_r2,val_tail_ge_15_count,val_tail_ge_15_mae,val_tail_ge_15_rmse,val_tail_ge_15_r2,val_cluster_1_mae,val_cluster_1_r2,val_cluster_2_mae,val_cluster_2_r2,val_cluster_3_mae,val_cluster_3_r2,val_cluster_4_mae,val_cluster_4_r2,val_cluster_5_mae,val_cluster_5_r2,val_cluster_6_mae,val_cluster_6_r2,val_cluster_7_mae,val_cluster_7_r2,val_worst_cluster_mae,val_worst_cluster_id,lr
0.017021669074892998,0.059005800634622574,0.09086479991674423,0.014372402802109718,0.04503641650080681,0.07093263417482376,0.9759554776887442,0.32914272633345926,0.4932506926992858,0.04777689277931567,1.009801125526428,1.7820538046956067,5.870847702026367,3.9290518347045387,-0.6301524043083191,17.331244945526123,7242,0.5265463665682599,0.742847768553436,0.8549653722871895,895,0.7133741292852762,0.9943526277780795,0.45402151352639264,25,1.36039288520813,1.713009219291412,-1.6697447112830428,0.252368149720935,0.9654438496186578,0.13926131657575597,0.11563052762634107,0.4082594356006479,0.9727560598657028,0.40972521516108107,0.9595340429386396,0.4110966619052608,0.9682253540102642,0.3463717256008203,0.9181856812945914,0.07186734284150162,-29580261.986485507,0.4110966619052608,5,0.00015
0.016655171290040016,0.05891985446214676,0.09124191850423813,0.014078979380428791,0.045662250369787216,0.07194232195615768,0.9757543185345576,0.32332384488996335,0.4953096903597148,0.015102887062043944,1.0060084700584409,1.7634186178445819,5.978574752807617,7.610973816748522,-0.7705263495445251,16.068615198135376,7242,0.5206372153938086,0.757669835750207,0.8491198687032916,895,0.8142920475250225,1.094925705301295,0.3379908652217466,25,1.7767736148834228,2.0978211965681806,-3.003937343637685,0.26592413520224933,0.9636207442895303,0.16275927318333822,0.033005425399327715,0.3860857938771855,0.9723050706868942,0.38135356243325025,0.9635293458489136,0.4182754931372325,0.9637954534014842,0.2707051237310895,0.9427533182552911,0.16263998591932802,-140924217.74278176,0.4182754931372325,5,0.00015
0.016057724133133888,0.058253537863492966,0.08978103846311569,0.014096167869865894,0.04888993874192238,0.0756017416715622,0.9743593790794449,0.33359493833515613,0.5093588966373037,-0.08370647011348707,1.0508713364601123,1.8494302749633793,6.29717743396759,12.168799074045108,-1.1110315322875977,15.092260599136353,7242,0.5169646753812916,0.7335900768679385,0.858557815735796,895,0.6911669622191005,0.9730497390152529,0.477164871228667,25,2.0307390880584717,2.2409296653790705,-3.5688487998841447,0.23412445080441932,0.9704529210414751,0.2665659145028574,-1.0389130549293926,0.3954216377370105,0.9730355399114817,0.4304781434802758,0.9594915158377105,0.47482450031337975,0.9563318998665737,0.3453649714495582,0.892452160561048,0.10228595883711573,-56064089.71054395,0.47482450031337975,5,0.00015
0.015655307099223137,0.05826345831155777,0.08954542130231857,0.013967620208859444,0.055094536393880844,0.07754867523908615,0.9718544246856026,0.38866621221483744,0.5336600496602377,0.19605429642249395,1.0525420486927026,1.7634237170219422,6.100573301315308,2.086526730691025,-0.9903879165649414,15.41891622543335,7242,0.5407210561377305,0.7225914960114009,0.8627672549368692,895,0.6818386901398944,0.9310944195228787,0.5212793889892944,25,2.313085775375366,2.512138312894057,-4.741659427583228,0.32891434413622106,0.9562814840940543,0.16858344755103366,0.07114934337835788,0.45180803970224503,0.969722141793289,0.46018984337435465,0.9516732741447977,0.4972566468406619,0.9647483550850519,0.3207438455736414,0.9053245883578465,0.17064900111302064,-146524223.21842927,0.4972566468406619,5,0.00015
0.015229449607431889,0.057854752987623215,0.08898656070232391,0.01293419860303402,0.049223192036151886,0.07138514518737793,0.975974273426982,0.33307539694519495,0.4930578665891578,0.10164476077584325,1.0052638888359062,1.7702361202239991,5.586751222610474,1.629805737166453,-0.7483119964599609,17.573218822479248,7242,0.5051333332426162,0.7255634539312056,0.8616360800696753,895,0.6443245801096522,0.8828048693985565,0.5696477096126478,25,1.2802615070343017,1.5052683953905903,-1.0614757044867873,0.25561666343566053,0.9640350322165459,0.22037764506190427,-0.4775335901033899,0.3993563031687392,0.972952413550004,0.3972225792262619,0.9645533276340763,0.46017599079772387,0.9644665871826817,0.29749353274495816,0.9308770727831821,0.23921289058159703,-264171674.84318224,0.46017599079772387,5,0.00015
0.01484616007655859,0.05742630735039711,0.08857949078083038,0.012763971462845802,0.04769999161362648,0.07282361388206482,0.9736076447127706,0.3633658539776482,0.5167716752943194,0.04554802310878339,0.9888862490653989,1.8092106181383134,6.521263241767883,12.43157005662089,-0.9320279955863953,15.46631646156311,7242,0.502371126571538,0.7136449721457158,0.8661444203510265,895,0.7081378026776973,0.9513085490588693,0.5002676342822441,25,1.676589994430542,2.0394670587634023,-2.7842840239790063,0.3321882683178848,0.9549783712159405,0.32288227636866024,-1.787454040822622,0.4043086410904395,0.9730215053335666,0.39051702916355613,0.9649091805045803,0.45110250547341313,0.9580126801346743,0.2557908500990967,0.9461585664036377,0.1440807222203385,-102953093.02091056,0.45110250547341313,5,0.00015
0.014487387612462044,0.05702648311853409,0.08822397142648697,0.012138343416154385,0.046203915029764175,0.06979355216026306,0.9758292623824252,0.3299681185322771,0.49454359220891286,0.0342536212514201,1.0149605751037598,1.7626271724700933,6.176813125610352,2.865455000469234,-1.283966064453125,17.16728925704956,7242,0.5025718167208926,0.6970540115017576,0.8722958766754803,895,0.6435784272287645,0.8848157349306347,0.5676849515773235,25,1.5821388721466065,1.7539901000213722,-1.79901102919293,0.2664830889911364,0.9579510071133113,0.1988791922479824,-0.20907472857412368,0.3928961793401533,0.976434494907885,0.4044680966168911,0.9596159532120574,0.4183155609900766,0.9684048361625839,0.2801636925789259,0.9395541648276237,0.14563167804260405,-97202104.87441976,0.4183155609900766,5,0.00015
0.01400214433670044,0.05633221194148064,0.08684846758842468,0.01252526231110096,0.04727919027209282,0.07594102621078491,0.9723134273253906,0.34625993959649354,0.5292906545991432,-0.06498094553224172,1.0756870210170744,1.9725884020328524,6.433858871459961,9.550473926236432,-0.9918328523635864,18.253784656524658,7242,0.5324810007416058,0.7748658575300298,0.8421934196692117,895,0.6877850794342643,0.9608723906866048,0.49016915359096636,25,1.075510892868042,1.3294710570099817,-0.6080816949568868,0.3039448455910246,0.9548001943842377,0.2097796679432847,-0.35275579861744566,0.361831448330488,0.9771256851594414,0.43106896192771127,0.9496617125486124,0.4597099632814806,0.9572582863938046,0.23327040394515244,0.9520395003993352,0.10267876695036289,-50119981.53995599,0.4597099632814806,5,0.00015
0.013736872002482414,0.05606523156166077,0.0869578942656517,0.011666026897728443,0.046621173620224,0.07071107625961304,0.9766369508973797,0.3323747161726423,0.4862105610509825,-0.03158307874448407,0.9711696445941916,1.6878513556718835,5.91886568069458,11.452435323927801,-0.986986517906189,15.022758483886719,7242,0.5168657896599181,0.7408901434104751,0.8557287839427227,895,0.8131007277932247,1.1194523451572005,0.3080003103688501,25,2.544861326217651,2.8102369632088426,-6.185156265813102,0.2877630279978467,0.9629633228368508,0.11894214845260855,0.3378061831871293,0.38591880059186634,0.9736687569892978,0.4113106305605857,0.9604988186662818,0.3977056228479366,0.9700680643805413,0.2554357087509478,0.9475416927058673,0.11906615817463358,-69045311.09878752,0.4113106305605857,4,0.00015
0.01326841115951538,0.055341463536024094,0.08545789867639542,0.011055982671678066,0.04308915138244629,0.06734344363212585,0.9789166612839867,0.29838446445565686,0.46188017332309567,-0.034890999180812746,0.9520630575716489,1.6611600375175477,6.352561712265015,9.115650514593174,-0.8153544664382935,17.724021434783936,7242,0.4845256073282504,0.6913820572608583,0.8743656875483121,895,0.7336568373375099,0.9943258626439687,0.45405090549526006,25,1.3339175510406494,1.698378069459902,-1.624333841648156,0.2421590482253089,0.9668523744266846,0.12309514101136795,0.34952233781279907,0.34339284076870646,0.9786807878724976,0.3752261306646456,0.9649383383487684,0.39255597279114435,0.9699092524823967,0.24989520950270963,0.9430169730755722,0.14264304602295494,-93168756.39963509,0.39255597279114435,5,0.00015
