time,Ct
340.56,0.060740607488081626
340.6,0.06075564751681632
340.64,0.060777248476653056
340.68,0.060788251548244895
340.72,0.06079358480318367
340.76,0.0608042537835102
340.8,0.06080534825404082
340.84,0.06082108327134693
340.88,0.060805261591510194
340.92,0.06080676715893877
340.96,0.06080628005967347
341.0,0.06079654464040816
341.04,0.06078610199877551
341.08,0.06077316182359183
341.12,0.06075487405314286
341.16,0.060746127582204074
341.2,0.06073400029697959
341.24,0.06071038740293877
341.28,0.060694410220653056
341.32,0.06066535181314285
341.36,0.060648335303673466
341.4,0.06062458577085714
341.44,0.06059826254457142
341.48,0.060598845099265296
341.52,0.06056725422440817
341.56,0.06055674548073469
341.6,0.06053521288693877
341.64,0.060517083950204074
341.68,0.06050569575257142
341.72,0.060497056812081625
341.76,0.06048591267583674
341.8,0.060476646079510206
341.84,0.06046735619681633
341.88,0.060462993172081626
341.92,0.06046206471395918
341.96,0.06046627006489795
342.0,0.060455517783510195
342.04,0.060476308495183664
342.08,0.06047232228048979
342.12,0.06048999828865305
342.16,0.060491760678530605
342.2,0.0605009318910204
342.24,0.06052110909175509
342.28,0.06053765924081632
342.32,0.06054734234767346
342.36,0.060563124768979584
342.4,0.060581570032163266
342.44,0.06059925854514286
342.48,0.060613474463510196
342.52,0.060651091043428564
342.56,0.06065099353746938
342.6,0.06068665917999999
342.64,0.06069484670971428
342.68,0.06071334689608162
342.72,0.0607304758550204
342.76,0.06074418738661225
342.8,0.06075910696114285
342.84,0.060780061502122444
342.88,0.060789773956897955
342.92,0.06079534135616326
342.96,0.06080584327493877
343.0,0.06080600329428571
343.04,0.06082178666555101
343.08,0.06080505381542857
343.12,0.06080689994718367
343.16,0.06080544057885713
343.2,0.06079574281036734
343.24,0.06078491266661224
343.28,0.06077224126089796
343.32,0.06075272954342857
343.36,0.0607443561467755
343.4,0.060731249593142855
343.44,0.060708255345714286
343.48,0.06069174939273468
343.52,0.06066267213836734
343.56,0.060646215916734685
343.6,0.06062151963510204
343.64,0.060595338604326525
343.68,0.060595566275510195
343.72,0.06056463565820408
343.76,0.06055480439232653
343.8,0.06053305030359183
343.84,0.06051509510530612
343.88,0.06050364623493877
343.92,0.0604961194905306
343.96,0.0604857647755102
344.0,0.060476953261387745
344.04,0.06046868103469387
344.08,0.06046472011567346
344.12,0.06046551705779592
344.16,0.060469290557469385
344.2,0.06046027706693877
344.24,0.060481826058530606
344.28,0.060478990776408156
344.32,0.06049749820497958
344.36,0.060499539103346926
344.4,0.060509682387673465
344.44,0.06053057781289795
344.48,0.06054825160334693
344.52,0.060557897012163256
344.56,0.060573476083428564
344.6,0.06059193273632652
344.64,0.06060902945624489
344.68,0.060623655158285716
344.72,0.06065980823444897
344.76,0.06065999623216326
344.8,0.060695518610857147
344.84,0.060702869701387746
344.88,0.06072075684334694
344.92,0.060737747912734695
344.96,0.06075014830302041
345.0,0.06076505941787755
345.04,0.060785351866775514
345.08,0.06079371847763265
345.12,0.060799661049959174
345.16,0.06080997200310204
345.2,0.060809339159428565
345.24,0.06082519078489795
345.28,0.060807571503510204
345.32,0.060809873077061226
345.36,0.06080730928922449
345.4,0.06079789891265306
345.44,0.060786834233306115
345.48,0.06077454918514285
345.52,0.06075400869118367
345.56,0.060746330261714276
345.6,0.06073230290024489
345.64,0.06071009305493877
345.68,0.06069338651346939
345.72,0.060664442517877545
345.76,0.060648611013714285
345.8,0.060623172250204076
345.84,0.060597036917142855
345.88,0.060597130057387746
345.92,0.06056692658767347
345.96,0.06055802322187755
346.0,0.060536051856653054
346.04,0.06051840478620408
346.08,0.060507111604489794
346.12,0.06050038883608162
346.16,0.060491079786367336
346.2,0.06048271273453061
346.24,0.060475566974040815
346.28,0.06047163366506121
346.32,0.06047439171853061
346.36,0.06047744769779591
346.4,0.060469992102693874
346.44,0.06049175084310203
346.48,0.06048986864497959
346.52,0.06050882648685713
346.56,0.06051077667036734
346.6,0.060521495462122446
346.64,0.06054214710955102
346.68,0.06056075943053061
346.72,0.060570010144653054
346.76,0.0605849240755102
346.8,0.0606029948277551
346.84,0.06061925137959183
346.88,0.06063389153444897
346.92,0.06066848942930612
346.96,0.060668879702040816
347.0,0.060704074998938776
347.04,0.06071059075812245
347.08,0.060728026067918356
347.12,0.06074485608783673
347.16,0.06075614094995918
347.2,0.060771079164816326
347.24,0.06079091046587755
347.28,0.0607982072277551
347.32,0.06080444950293877
347.36,0.06081463366751021
347.4,0.060813504622367336
347.44,0.06082947816040816
347.48,0.06081103139608163
347.52,0.06081392519093877
347.56,0.06081039826914285
347.6,0.06080125987387755
347.64,0.0607899332357551
347.68,0.06077821450734693
347.72,0.06075709056130612
347.76,0.06075013019510204
347.8,0.060735174054857136
347.84,0.06071384092742856
347.88,0.06069708206375509
347.92,0.06066845544130612
347.96,0.060653524705551014
348.0,0.06062725515485714
348.04,0.060601361590775504
348.08,0.06060120265330612
348.12,0.06057183194571428
348.16,0.0605636078467755
348.2,0.0605414772075102
348.24,0.06052426184963265
348.28,0.06051313267763265
348.32,0.060506895170693874
348.36,0.06049881301518367
348.4,0.06049038112253061
348.44,0.06048436259485714
348.48,0.06048008108604081
348.52,0.060484541884163266
348.56,0.06048643092016326
348.6,0.060480322235918364
348.64,0.06050196300432653
348.68,0.06050058314440816
348.72,0.06051968323967346
348.76,0.0605212912564898
348.8,0.060532115197469386
348.84,0.06055206865322448
348.88,0.06057128604473468
348.92,0.06057998696236734
348.96,0.060594070136734686
349.0,0.06061174279608163
349.04,0.0606269257477551
349.08,0.06064147270571428
349.12,0.06067457614848979
349.16,0.06067517112938776
349.2,0.06071022779836734
349.24,0.06071587841959183
349.28,0.06073298236008163
349.32,0.060750053180244894
349.36,0.06076075311420408
349.4,0.06077578181330612
349.44,0.06079540442130612
349.48,0.06080173381567347
349.52,0.06080836406481632
349.56,0.06081871921738775
349.6,0.06081715156628571
349.64,0.06083304471599999
349.68,0.060814022552408156
349.72,0.060817606751265296
349.76,0.06081310688767346
349.8,0.060804257087346936
349.84,0.060792646758857136
349.88,0.06078117902710204
349.92,0.06075992404628571
349.96,0.060753512858040815
350.0,0.06073777122497958
350.04,0.0607169449044898
350.08,0.06070046498244897
350.12,0.06067227758840816
350.16,0.060658022116
350.2,0.060630989866040805
350.24,0.06060541429763265
350.28,0.06060490291183673
350.32,0.06057632106661223
350.36,0.060568447200897955
350.4,0.06054633010808163
350.44,0.06052967058824489
350.48,0.06051835352824489
350.52,0.0605127919032653
350.56,0.060505548463755096
350.6,0.06049666593216326
350.64,0.060491739108734684
350.68,0.06048682343844898
350.72,0.06049260612971428
350.76,0.06049313846775509
350.8,0.06048814273322448
350.84,0.0605095185637551
350.88,0.060508379292326525
350.92,0.06052728841085714
350.96,0.06052850969314286
351.0,0.060539298614938765
351.04,0.06055849869346938
351.08,0.06057804437665306
351.12,0.06058631788987755
351.16,0.06059992538155102
351.2,0.06061716790808163
351.24,0.060631368288
351.28,0.06064600523420408
351.32,0.06067783022481632
351.36,0.060679004800408165
351.4,0.06071410879583673
351.44,0.060719264294367345
351.48,0.060736377336489795
351.52,0.06075375210016327
351.56,0.06076434638840816
351.6,0.060779519334857146
351.64,0.060798856604244896
351.68,0.060804905719999996
351.72,0.06081172169902041
351.76,0.0608222618837551
351.8,0.06082044642310204
351.84,0.060836100207999996
351.88,0.06081663065420408
351.92,0.06082078332106122
351.96,0.06081529807012244
352.0,0.06080665162008163
352.04,0.060794871675265295
352.08,0.060783358233795916
352.12,0.06076179778816326
352.16,0.06075585016685714
352.2,0.06073935053330611
352.24,0.0607189251757551
352.28,0.06070258072440816
352.32,0.060674708724244894
352.36,0.06066106960938775
352.4,0.060633236709632644
352.44,0.060608029310285715
352.48,0.060606929892489794
352.52,0.06057922969240816
352.56,0.060571427617387756
352.6,0.06054958866024489
352.64,0.06053299070440816
352.68,0.06052151686555102
352.72,0.06051646798514285
352.76,0.06050989759820408
352.8,0.06050016403412245
352.84,0.06049661754759183
352.88,0.060490791812081626
352.92,0.06049776247975509
352.96,0.06049678910628571
353.0,0.060492671963755094
353.04,0.06051368665755102
353.08,0.060512802846938774
353.12,0.06053150260155101
353.16,0.060532460495591835
353.2,0.06054314673322449
353.24,0.060561716422367344
353.28,0.06058166812391837
353.32,0.06058997190914285
353.36,0.06060357282375509
353.4,0.06062072897134694
353.44,0.060634252693632644
353.48,0.060649552865306114
353.52,0.06068023948457143
353.56,0.06068232429608163
353.6,0.06071769057885714
353.64,0.06072291312342857
353.68,0.06074004752138775
353.72,0.06075784869477551
353.76,0.06076827361779591
353.8,0.060783813319183665
353.84,0.060802952334775506
353.88,0.060808917185877547
353.92,0.06081600784628571
353.96,0.060826408279591834
354.0,0.06082454112171428
354.04,0.060839658542938775
354.08,0.060820022533306116
354.12,0.060824456884
354.16,0.0608181192922449
354.2,0.060809107369551016
354.24,0.06079764322432653
354.28,0.06078576632024489
354.32,0.06076386870734693
354.36,0.06075820478718367
354.4,0.06074094628718366
354.44,0.06072069129689796
354.48,0.06070456956171428
354.52,0.06067688335012244
354.56,0.060663649161632645
354.6,0.06063503769240816
354.64,0.06061007852065306
354.68,0.060608232624081625
354.72,0.06058116326734693
