epoch,loss,mae,rmse,val_cluster_10_mae,val_cluster_10_r2,val_cluster_1_mae,val_cluster_1_r2,val_cluster_2_mae,val_cluster_2_r2,val_cluster_3_mae,val_cluster_3_r2,val_cluster_4_mae,val_cluster_4_r2,val_cluster_5_mae,val_cluster_5_r2,val_cluster_6_mae,val_cluster_6_r2,val_cluster_7_mae,val_cluster_7_r2,val_cluster_8_mae,val_cluster_8_r2,val_cluster_9_mae,val_cluster_9_r2,val_loss,val_mae,val_negative_pred_pct,val_phys_bias,val_phys_mae,val_phys_max_ae,val_phys_p95_ae,val_phys_p99_ae,val_phys_r2,val_phys_rmse,val_pred_max,val_pred_min,val_rmse,val_tail_ge_10_count,val_tail_ge_10_mae,val_tail_ge_10_r2,val_tail_ge_10_rmse,val_tail_ge_15_count,val_tail_ge_15_mae,val_tail_ge_15_r2,val_tail_ge_15_rmse,val_tail_ge_5_count,val_tail_ge_5_mae,val_tail_ge_5_r2,val_tail_ge_5_rmse,val_worst_cluster_id,val_worst_cluster_mae
10,0.20454388856887817,0.09859964996576309,0.14481912553310394,0.732646659574446,0.8376492303078351,0.1634274009949584,-0.07677121755621075,0.18435392605095258,0.5719113125616649,0.2417277653291654,0.15225046366578232,0.4146128067783048,0.09498507236338916,0.7565853478695936,0.8774472951409887,0.37402192847804,0.1854666055541302,0.8071294661861468,0.7836373406105805,0.7402771919112336,0.817513732308935,0.6258762310270337,0.9384290694371819,0.18536731600761414,0.07879845052957535,15.898071625344354,-0.22910405709867407,0.5099808001926569,21.365327835083008,1.6842042356729505,3.0620557379722646,0.9266598731956079,0.8267331373505327,13.522113800048828,-1.281675398349762,0.12386325001716614,881,1.7180667818618027,-1.830638471500682,2.344702058759827,25,5.0351115369796755,-13.439274488380743,6.091136584761789,7197,0.9956156835988629,0.473382145194603,1.4190157489964295,7,0.8071294661861468
11,0.19498759508132935,0.09625782072544098,0.14113953709602356,0.6755954147398107,0.8538890348594887,0.1834200866279761,-0.024401510802388504,0.179202913823993,0.6309417108546187,0.26288960614613865,0.14027838534374815,0.37254150526494834,0.2332340691359034,0.6753451585279677,0.9045701568972884,0.35057427864310886,0.27616811416561027,0.7665150615180754,0.8076265932862082,0.6549770862401209,0.8441271103844086,0.5817624198424944,0.9395005397380052,0.1728828400373459,0.07309694588184357,6.305785123966942,0.064526938869114,0.47376498947222,21.490205764770508,1.5457651406526556,2.9150073361396873,0.9359552991438052,0.7725669369127249,13.68265438079834,-1.0942605137825012,0.11504313349723816,881,1.492736418667555,-1.4400066730800205,2.1769124810656333,25,4.8163658809661865,-12.692717132131916,5.931581064296294,7197,0.886768686242676,0.5490222210350056,1.3131580410752972,7,0.7665150615180754
12,0.1848604381084442,0.09258663654327393,0.1362144500017166,0.7015907314320975,0.851943048414743,0.23522583047976048,-0.8547413998208067,0.33237593020059275,0.0945024179052476,0.41215568958355925,-0.10912558228103486,0.4885610448886134,-0.07763516804242743,0.6311314474306197,0.9097345942395791,0.4422950367057035,-0.047811779738015536,0.7564826109244183,0.8116664845155032,0.6288037440956943,0.8478558298271588,0.5584622993112248,0.9540829151727939,0.16628077626228333,0.07497069984674454,24.077134986225897,-0.23289440138855635,0.5238306997352755,21.057647705078125,1.5455866217613208,2.9388469719886823,0.9320749015080737,0.7956272618656515,14.819364547729492,-1.3729365468025208,0.11413580924272537,881,1.4912385671282193,-1.38816600516168,2.153662858092624,25,4.485233483314514,-12.142194279068118,5.811116649721341,7197,0.8539221919613365,0.5878388203171381,1.2553735321201318,7,0.7564826109244183
13,0.17660914361476898,0.0904063731431961,0.13314756751060486,0.6770140462286375,0.8627039340962048,0.1731371376168616,-0.8352117335112805,0.20595369229108165,0.4065593520778771,0.25893640739870666,0.03795638130383683,0.3898846856309917,0.1766244717527814,0.6355563812006102,0.9089954568534975,0.2784972942815087,0.4960480207887258,0.7122231104007526,0.8310891847380826,0.6970224871847757,0.8187856368596862,0.4837805820185925,0.9621207220560488,0.15984658896923065,0.07033565640449524,11.944903581267218,-0.06424448210452573,0.4589786469513416,22.2491512298584,1.512581986188888,3.030312440395357,0.9370605548338619,0.7658716122649782,14.354286193847656,-1.0884755849838257,0.11304210871458054,881,1.3750193283515777,-1.2464769837381264,2.0887980289616332,25,4.1227926874160765,-11.614295282154604,5.69320927670426,7197,0.8605202499014253,0.5778109834928564,1.270553307395242,7,0.7122231104007526
14,0.16825437545776367,0.08736865967512131,0.12944361567497253,0.6028289925714105,0.8770956729599413,0.1717955031285325,-0.05309720796232176,0.17284717001462044,0.6396070950804791,0.23990917668553055,0.1250577742883776,0.3773771313515232,0.23283578428457385,0.6054621563528889,0.9193735772358237,0.26008481714932724,0.5374953629767082,0.7021909488363545,0.8411431296469092,0.58737784702568,0.8764331829744378,0.5020791678233557,0.9599999616683206,0.1488783359527588,0.06637678295373917,6.269972451790634,0.052996862262670794,0.4259377459718235,22.00986671447754,1.3912334233522392,2.69249609410763,0.9463694921029857,0.7069691650791369,14.668354034423828,-0.8459386825561523,0.10423678159713745,881,1.4007167165403103,-1.2033104082703878,2.068632317960421,25,4.270899176597595,-12.118110057924332,5.805789518085779,7197,0.7895805034032056,0.6354529571575356,1.1806365271540276,7,0.7021909488363545
15,0.16131696105003357,0.08601849526166916,0.12716324627399445,0.6585485602069384,0.8706215274331484,0.37471180249857705,-2.4202927563616963,0.3606705920287107,-0.005009018253931963,0.4132715032700278,-0.1769340615488486,0.46477123422762606,-0.09817247475909086,0.5864999979752129,0.9230796372836771,0.3364993012616812,0.31536784985108646,0.6597580636316227,0.8574586562303234,0.5750498564193189,0.8609280715150786,0.4838032074464942,0.965461921034492,0.14580531418323517,0.07347920536994934,23.46831955922865,-0.22634359464493203,0.4952285755847191,22.192590713500977,1.430172837525603,2.806306846141816,0.9396261336463533,0.7500997345194563,14.74718952178955,-1.1682336330413818,0.1075218915939331,881,1.3459217271003259,-1.1434324452614466,2.040329752081326,25,4.363298358917237,-12.92135639353278,5.980898438539375,7197,0.7631839765439917,0.6488212659100268,1.1587867753904015,7,0.6597580636316227
16,0.15362820029258728,0.0826866626739502,0.12340356409549713,0.5923319209097473,0.8938614372816154,0.18685536548522377,-0.2221330618941164,0.1804088139907322,0.5608588955531596,0.23677729410440918,0.14675753309101747,0.35475433169859477,0.25525647555584674,0.5637804583023918,0.9295884112594811,0.24552403488960622,0.5935131888560472,0.6517952946338504,0.8548714446788325,0.6088818341190733,0.8717092803421853,0.4333772331578511,0.9690541403592079,0.13615530729293823,0.06378617882728577,8.763085399449036,-0.07213226357304517,0.4118671410360099,21.841135025024414,1.3632966697216033,2.537515985369683,0.9502736047611449,0.6807505580085783,14.953202247619629,-1.0884835720062256,0.09956177324056625,881,1.2959233216014263,-0.9436653004174429,1.9429257451358473,25,3.9033634567260744,-10.974093739109602,5.5468571142526715,7197,0.7548096841678202,0.6612188756741747,1.1381487564127193,7,0.6517952946338504
17,0.14768490195274353,0.08145757019519806,0.1217137947678566,0.5922050017282646,0.8969976784659072,0.48513685857566696,-4.236051772550076,0.42063687269462186,-0.2529656922191488,0.374736535629921,-0.06488845692101375,0.428712825657448,-0.047422627278043805,0.6371118918937307,0.9149005576243124,0.25900682648844026,0.5318753566357504,0.6565834585919031,0.8531453380274711,0.5944038443541559,0.8899197995174862,0.4585099428445074,0.9676431567810182,0.1353216916322708,0.0779767856001854,24.052341597796143,-0.2454534477996693,0.49222984659729446,21.74165916442871,1.391973072290418,2.622488664984705,0.9439240371304047,0.7229077605182092,14.428783416748047,-1.0927605628967285,0.10591427236795425,881,1.2351032952248424,-0.7365475981009912,1.8364910159638639,25,3.5338099002838135,-9.676089058549312,5.237592980066496,7197,0.7667977723819265,0.6636373181099262,1.1340790532352556,7,0.6565834585919031
18,0.14063137769699097,0.07893482595682144,0.11808355152606964,0.6174058582640816,0.899779667685435,0.14625377135332548,0.1686472594409012,0.1616769879942514,0.6459904741347937,0.2644332973506962,0.1061592925073015,0.3761978663497764,0.15184474087517208,0.5377866954482101,0.9371217737176569,0.3299067636408592,0.38691694022789047,0.6891367979888138,0.8391731988063638,0.6656335654637618,0.8559759097128252,0.5325337503161534,0.9583277874310776,0.12767234444618225,0.06483679264783859,13.429752066115702,-0.19166741573980028,0.43577574151005544,21.741395950317383,1.3593002974987005,2.5763000959157973,0.947719327105478,0.6980155562112581,15.060869216918945,-1.1967944502830505,0.10051169246435165,881,1.5366030161651687,-1.3536249674047665,2.1380314707911166,25,3.9959713888168333,-11.525957412976606,5.673239490089663,7197,0.7890500347985888,0.6409616117951944,1.171682297833148,7,0.6891367979888138
19,0.134832963347435,0.07759144902229309,0.11583751440048218,0.5850479771400121,0.9087886712392634,0.2015632940919849,-0.5373987475425492,0.21666968035839418,0.45282814728356013,0.2941436864602537,0.02591444984291369,0.3599617741512343,0.15189940509799416,0.5219018156714877,0.9397955030173321,0.26240159977048744,0.5554777653735203,0.6391977425153259,0.8567611896693061,0.4981470047206627,0.9044604363143941,0.43108419537811293,0.9725877104897996,0.11955660581588745,0.06064730882644653,11.391184573002755,-0.15478633936625244,0.4046374613372865,22.04099464416504,1.2771073818206755,2.4031306344270864,0.9541364502146753,0.6537750611870724,15.218061447143555,-1.1544810011982918,0.09351027011871338,881,1.1479128758272985,-0.659591208990882,1.7953371811194594,25,3.2642679834365844,-9.396226860755709,5.168488160696827,7197,0.7049494096876014,0.695303972859717,1.079376159635662,7,0.6391977425153259
20,0.12922686338424683,0.07613153755664825,0.11344660818576813,0.515446542037565,0.9260303957909851,0.20908132046554861,-0.2591274416209588,0.2731929689827477,0.39014702772255816,0.3432141058806126,0.05490753598412068,0.36402369522719585,0.2581041098466248,0.5349764356091935,0.9382339577967301,0.260959119870807,0.5427155684036028,0.6165534812231249,0.8680008749158228,0.4975966647296562,0.8921704864804005,0.4349129295847465,0.9723099409622412,0.11490967124700546,0.06062821298837662,10.093663911845729,-0.006225239642149868,0.405907706150031,21.017009735107422,1.220613327622411,2.3339937722682986,0.9562510589259895,0.638525564964726,14.591658592224121,-1.0477454662322998,0.09210842847824097,881,1.1928725513306138,-0.7406777476766504,1.8386736448717798,25,3.6238613367080688,-9.706934600163269,5.245153795020718,7197,0.7010216765797981,0.701417124635188,1.068493473300352,7,0.6165534812231249
21,0.12355075031518936,0.07366880774497986,0.11059554666280746,0.5626822873473654,0.9219150118755717,0.18054460858982432,-0.3547235235213111,0.21269558333556413,0.4684298065343798,0.23733102878268605,0.1282503246305391,0.4007576505219715,0.02634390118849228,0.5330272714602149,0.9368748103477608,0.30760457351759424,0.43623191985771737,0.5737061472061465,0.8896427903319147,0.5714029258956671,0.9048307097611683,0.37778938838550435,0.9775829877675127,0.10966482013463974,0.05996294692158699,2.6363636363636362,0.03574591839847383,0.40685506751958667,21.876863479614258,1.2250932872295375,2.3167412959039293,0.9568217046966134,0.6343475448606616,15.312948226928711,-0.9273099899291992,0.08925865590572357,881,1.0177929866239726,-0.35219706910966564,1.6205612774871196,25,2.8694367456436156,-8.542085146685029,4.951619854247757,7197,0.6434163693843148,0.7461088387337692,0.985288052710538,7,0.5737061472061465
22,0.11878219246864319,0.0727667510509491,0.10881752520799637,0.5086984325041175,0.9261386350303371,0.20391905292195645,-0.3757940099617123,0.19649288850613816,0.5460870485842167,0.2525282549532178,0.17089006130235007,0.3520729266602422,0.25074147429149996,0.4953931727271416,0.9445625232535626,0.2421384010095809,0.5945978576223978,0.592880446637565,0.885094365018829,0.46019075172888074,0.9071265186888531,0.49057953767398754,0.9687446728836965,0.10540107637643814,0.05722405016422272,9.556473829201103,-0.12340092718570768,0.37771342990225987,20.997568130493164,1.1946941245580092,2.2313111948966986,0.9597577598011392,0.6124005776994728,15.741813659667969,-0.8083202242851257,0.08787187933921814,881,1.0221526282489637,-0.37240699660842935,1.632626810346981,25,2.835814719200134,-7.970918794724788,4.801137175439027,7197,0.6571413812413497,0.7370051780520881,1.0027969967238353,7,0.592880446637565
23,0.11426608264446259,0.07169005274772644,0.10711662471294403,0.5057910013660866,0.9303167881539478,0.34314744282249254,-1.7407475457523316,0.3437632282498476,0.17477479969391974,0.4310473801318672,-0.07896918096931782,0.4867602569254543,0.07653393768741401,0.5144278769849147,0.9456300445413003,0.34801789209086803,0.3270678784632105,0.5924613451806822,0.8797295908695656,0.45994204106909864,0.9132994234998332,0.47853713047048996,0.967572038927797,0.10292065143585205,0.06382305175065994,2.3195592286501374,0.22063487723378086,0.4509299916101394,21.073625564575195,1.1698667049407956,2.1477844321727773,0.9559686241033261,0.6405833487976513,15.65631103515625,-0.7500414848327637,0.08958403766155243,881,0.9647386582910795,-0.36569990411310815,1.628632517653357,25,2.7341971254348754,-8.098791612505913,4.835234163050034,7197,0.6440790672218489,0.7422258227130334,0.9927939693688617,7,0.5924613451806822
24,0.11009461432695389,0.07061562687158585,0.10565632581710815,0.5439010346617607,0.9025214035120442,0.14862997935182712,0.21868876076202093,0.17242342575490488,0.6491191917586492,0.24959616771613585,0.1493640207502065,0.3651880459478862,0.2639507272282188,0.48072493833843927,0.9506929675234272,0.23054374888957616,0.6318575470505103,0.5747939002820512,0.889051356555006,0.5272616204543636,0.8651638876450651,0.4139067509693038,0.9736172391863311,0.0999714583158493,0.055051304399967194,8.922865013774105,-0.015073199396866946,0.3754985392294802,21.684335708618164,1.1916456192731846,2.529333514571198,0.955646465628477,0.6429225131588573,15.624141693115234,-0.8598763942718506,0.09006065875291824,881,1.2314870639017832,-1.0652607223980075,2.0027784287455397,25,4.186484732627869,-13.073473873716827,6.013486044798065,7197,0.6905669970999458,0.6830196873774974,1.1009195156674043,7,0.5747939002820512
25,0.10633417218923569,0.0689765065908432,0.10456128418445587,0.4702726809306983,0.9326095123532068,0.13913308280953507,0.2578217217155745,0.1569133453344558,0.67323591437753,0.22247898820907538,0.15685053913550195,0.35814775202086246,0.2523855526898027,0.44024060155763517,0.9591452788100943,0.22444933359725866,0.6512008525434296,0.5669552417154629,0.8820512664398718,0.40642556261883883,0.9176075843670248,0.39964077873568987,0.9769958358937352,0.0925249308347702,0.04979516193270683,7.336088154269972,-0.021016477876972414,0.34117663318782465,21.876619338989258,1.0873869657516475,2.232962385416036,0.9636782410496753,0.5818056751199477,15.255704879760742,-0.8612716197967529,0.08119690418243408,881,0.9738463760141144,-0.38485357692263467,1.640013378531819,25,3.3190781927108763,-9.582469197057844,5.2145778837168235,7197,0.6042678294035149,0.7538975010602749,0.9700574100429883,7,0.5669552417154629
26,0.10189588367938995,0.06823154538869858,0.10212986916303635,0.4833889726007811,0.9315832738235769,0.20726802586202803,-0.19336028357891344,0.2334515336129678,0.5153331102850518,0.3213940958444673,0.0717106721277998,0.4013980684519451,0.2312815658344578,0.4888620342562979,0.9521013404067509,0.21626213437942252,0.662657830750602,0.5344298228184453,0.901350494317335,0.41237215857568754,0.9192860245814511,0.40866841516846436,0.9734586402978501,0.09011559933423996,0.05437278002500534,8.099173553719009,0.07748392284990939,0.37235114872643743,21.492507934570312,1.086447617411613,2.050804199576381,0.9630224612435702,0.5870343543194663,15.535311698913574,-0.9764467068016529,0.08227409422397614,881,0.8865121262735781,-0.12941280507058295,1.481057146252724,25,2.35419086933136,-7.407181965653919,4.6478368571548625,7197,0.6057833061608114,0.7706256712268357,0.9365087319255668,7,0.5344298228184453
27,0.09831838309764862,0.0671355202794075,0.10087498277425766,0.4602012988779229,0.9412099196657009,0.2778749547891477,-1.023913579663223,0.2268093989439157,0.5165056205271604,0.31855301069603675,0.07695985877157974,0.36986810842584744,0.2678500971763407,0.4388468217088811,0.958888497111032,0.22454343357453121,0.6429862518865941,0.546151952984816,0.8959374707835733,0.5050392390128943,0.8642252725855035,0.3378698378055586,0.981928940379307,0.08909125626087189,0.05575227737426758,7.765840220385675,0.09459257154638535,0.37568730392025673,21.204191207885742,1.1196337461471555,2.16581962227822,0.9601566865114485,0.6093576131642015,15.994134902954102,-0.8878577947616577,0.08581304550170898,881,0.8928072591915845,-0.15419306394809817,1.497216802608187,25,2.4070674276351927,-8.125259000258806,4.842261639388554,7197,0.5819447103854022,0.7866347880639551,0.9032359846594092,7,0.546151952984816
28,0.09479188174009323,0.0659051239490509,0.09941598773002625,0.5100909364329537,0.9296016335401935,0.1329816533591165,0.2923053416644439,0.15520812896573688,0.6852911199351044,0.2552497608458978,0.175728776731511,0.359419862128681,0.2751534065065332,0.448142185083567,0.9567944118490548,0.27277641000655173,0.5519650704304794,0.5681946738592132,0.8972633072561651,0.40924884370808084,0.9262116058998355,0.35976770313020884,0.9796732297186616,0.08325862139463425,0.05034245178103447,3.898071625344353,0.0974794998479497,0.35399856377072836,20.916114807128906,1.128280729055404,2.0995224213600205,0.9647466300510744,0.5731850262686485,15.601370811462402,-0.8102346062660217,0.07912389189004898,881,0.7821407233545647,0.057562186066174914,1.3529190560481021,25,1.9102268648147582,-6.49501702062823,4.38845817479189,7197,0.6007389545394465,0.7850717288628303,0.90653838594832,7,0.5681946738592132
29,0.09177793562412262,0.06514068692922592,0.0986252874135971,0.5671259139947316,0.9317168361438162,0.26844831525506474,-0.9349348812811022,0.20800076760792793,0.5570950410367375,0.2492436308153077,0.1583439784355759,0.3556589122762062,0.2774918320094957,0.47529381556429395,0.9507985746959917,0.27493133836197103,0.5448784480518848,0.508495292605263,0.9089957085934597,0.526141892480041,0.9083498696765924,0.4166898568819799,0.9732318564768865,0.08294506371021271,0.057973239570856094,14.272727272727273,-0.09474441896391973,0.3902529584350506,21.351837158203125,1.0965734720230091,2.095648689270021,0.9623616081797917,0.5922567876657119,15.371335983276367,-1.0333928242325783,0.08374039083719254,881,0.946932936636953,-0.26291669748432533,1.5661480530817147,25,2.814459547996521,-8.100561240281978,4.835704343544384,7197,0.6204540291947929,0.7639769664609704,0.9499847193828431,10,0.5671259139947316
