epoch,loss,mae,rmse,val_cluster_10_mae,val_cluster_10_r2,val_cluster_1_mae,val_cluster_1_r2,val_cluster_2_mae,val_cluster_2_r2,val_cluster_3_mae,val_cluster_3_r2,val_cluster_4_mae,val_cluster_4_r2,val_cluster_5_mae,val_cluster_5_r2,val_cluster_6_mae,val_cluster_6_r2,val_cluster_7_mae,val_cluster_7_r2,val_cluster_8_mae,val_cluster_8_r2,val_cluster_9_mae,val_cluster_9_r2,val_loss,val_mae,val_negative_pred_pct,val_phys_bias,val_phys_mae,val_phys_max_ae,val_phys_p95_ae,val_phys_p99_ae,val_phys_r2,val_phys_rmse,val_pred_max,val_pred_min,val_rmse,val_tail_ge_10_count,val_tail_ge_10_mae,val_tail_ge_10_r2,val_tail_ge_10_rmse,val_tail_ge_15_count,val_tail_ge_15_mae,val_tail_ge_15_r2,val_tail_ge_15_rmse,val_tail_ge_5_count,val_tail_ge_5_mae,val_tail_ge_5_r2,val_tail_ge_5_rmse,val_worst_cluster_id,val_worst_cluster_mae
10,0.21455594897270203,0.09928330779075623,0.14526690542697906,0.6924481909362057,0.8490756806450572,0.52271759539149,-5.131981044872836,0.47024506027149365,-0.4814334004352361,0.3546306335549202,-0.8983205423929195,0.43334220072672897,-0.3991890844101049,0.7406948639544492,0.8905529031736277,0.32681104118536464,0.4047117378420587,0.8402479823525674,0.7620696870042679,0.6643308186777153,0.8262695459081819,0.5836079885827586,0.9496850763630826,0.19646479189395905,0.08999687433242798,25.47940063190165,-0.17502241402572855,0.5831955954401851,10.614482402801514,1.723496842384335,3.1970574307441715,0.9260893501523234,0.8555087579714007,14.515600204467773,-1.1256633400917053,0.12656550109386444,853,1.5720220453366267,-1.3164504684021523,2.151279623515278,25,5.090596437454224,-18.813589066186694,5.656537966446299,7074,0.9190439415666829,0.5606770389770981,1.302334796348427,7,0.8402479823525674
11,0.20377139747142792,0.09548208862543106,0.13994133472442627,0.6853069125307533,0.8540065243905258,0.16373163467777702,0.06873476408024914,0.17354557852914668,0.6296679177777926,0.19159710935712732,0.08877417007671573,0.30401844860729393,0.22291587655418066,0.672798829092993,0.9058274836572923,0.3209893879490823,0.43179703795597046,0.8115160746601211,0.7760412602735951,0.6978013544297552,0.8185564136667037,0.5708909078657105,0.9464500083618964,0.18366622924804688,0.07299922406673431,12.656802327400133,-0.1409766100929022,0.48506756611031865,13.014167308807373,1.6437877535820005,3.0264901900291443,0.9352354236202234,0.8008288569350742,12.33884048461914,-1.1625127787701786,0.11745434254407883,853,1.7642779278172867,-2.0245688801817066,2.4581993201386916,25,6.4191660895943645,-28.114652332599032,6.856854514511425,7074,0.9232624200370371,0.5361093328374158,1.3382538792042302,7,0.8115160746601211
12,0.19579844176769257,0.09344472736120224,0.13754424452781677,0.7220432828107279,0.8493924601596612,0.1499239911364591,0.03823569575906116,0.1667037184749763,0.6369849065054325,0.18609395366834044,0.12763879524011645,0.34425494519627864,0.14741329059582375,0.6923720120119256,0.8996504963820016,0.2680019998161791,0.561405334765726,0.7897562019177341,0.7921791438270844,0.6261508240229245,0.8609203366757329,0.558694936675448,0.9463458997801913,0.17562167346477509,0.07144821435213089,7.429536709731911,0.03117864703371484,0.47467608507621856,10.618776798248291,1.635247457027435,3.0411870312690747,0.9392080039809456,0.7758792744263527,13.693813800811768,-1.0667727589607239,0.11421331018209457,853,1.3468791449421762,-0.8863712217171629,1.94132807684174,25,5.261230373382569,-18.378830218961784,5.59413457319219,7074,0.8834318212575731,0.6013973764629632,1.2405114287751997,7,0.7897562019177341
13,0.18646322190761566,0.09020275622606277,0.13314884901046753,0.6207824336597693,0.8750640445452569,0.17276631707525017,-0.359041460452201,0.18339460216108747,0.5644438175277986,0.21031301426165278,-0.045296298269720925,0.3759284131359267,0.02167190899456728,0.646426687310455,0.9185693187002189,0.28324726010316553,0.5479727317143632,0.7783423598862362,0.7941978391144426,0.5813186214260612,0.8687929018382667,0.7428881768077431,0.9286094846098464,0.16692030429840088,0.06990421563386917,4.320080082585166,0.07063727665902089,0.4663454664330443,9.37328052520752,1.541230046749115,2.7294420027732853,0.9432036454995798,0.7499480497373694,13.964776992797852,-1.2572889323346317,0.10962709039449692,853,1.3807537951566724,-0.9892984814074024,1.9935876292920642,25,5.435389437675476,-19.211262777647434,5.71302145451142,7074,0.8388495775507495,0.6292689320262252,1.1963553181021638,7,0.7783423598862362
14,0.1783263087272644,0.08773627877235413,0.12976853549480438,0.6329917500592813,0.8711791396623704,0.18168969702174503,-0.2533804148472989,0.17451437060868052,0.5999217581792009,0.18356705331778042,0.1449109524147134,0.30442495146392096,0.18965241829670754,0.6335988099102934,0.9190681476229544,0.2509328738914786,0.6205838115636326,0.708351514659834,0.8264597288433126,0.5815620229471172,0.8708286623875549,0.4964478315083091,0.9550033161645693,0.159400075674057,0.06663835048675537,7.126098789376545,-0.042537451726106276,0.4375212298476894,9.090367317199707,1.4693594455718986,2.8244825434684757,0.9473221017805663,0.7222460392471839,13.851356506347656,-0.809707522392273,0.10625191777944565,853,1.363857141603112,-0.8267174963853337,1.910385656811508,25,5.131215963363648,-16.492504554769855,5.314900377629441,7074,0.8308044799193304,0.6362793425489841,1.1849899772610237,7,0.708351514659834
15,0.17067915201187134,0.08539370447397232,0.1266760677099228,0.6573825883501662,0.8786149152645965,0.1603251592929691,-0.19949962944677968,0.16630599589035153,0.6349020978187978,0.21160565542041973,-0.20557574334765882,0.30288375607454143,0.29454774546849316,0.5744281805256308,0.9332737313700108,0.31201716983988537,0.4786990004254026,0.7154325184449716,0.8304877287611061,0.5722909705169544,0.879886765041768,0.5347097563878175,0.9555430078747239,0.15090203285217285,0.06402439624071121,1.6047799293020928,0.09001309075167112,0.4398195547399728,11.178859233856201,1.3997610807418812,2.6448667073249816,0.950240912815026,0.7019515734105626,13.449069023132324,-0.5970172882080078,0.10084016621112823,853,1.3312099421875068,-0.8540787721831287,1.9246397242848385,25,4.756197481155396,-16.22454632359812,5.274035231495368,7074,0.7645726148740902,0.6767750009907656,1.1170771407612778,7,0.7154325184449716
16,0.16300539672374725,0.08299306780099869,0.12305302172899246,0.7426383151439853,0.8596709288424352,0.15905729422711828,-0.45938865728557055,0.1683727062452061,0.6318100955606125,0.19927266019668755,-0.09737440131014052,0.32373475032242577,0.21412372723660722,0.594487705946616,0.9279350807004636,0.3917149237663309,0.26610285978399895,0.7540706240136734,0.8227049654766354,0.6370186578157221,0.8782785995974574,0.4822484063621964,0.9632788086964864,0.14782902598381042,0.06797084957361221,1.7330371946069383,0.15871372206414772,0.4732719534585368,9.991302013397217,1.435314846038818,2.7874151182174685,0.9464223459887615,0.7283880232206531,14.387710571289062,-0.7817198038101196,0.10391177982091904,853,1.123701007621568,-0.3708534078442465,1.6549347014098799,25,3.5070353412628172,-10.107763556649722,4.235283087684596,7074,0.7995697207382924,0.6585854031752876,1.1480789013604615,7,0.7540706240136734
17,0.15565337240695953,0.0804014578461647,0.1194646954536438,0.5706244271900821,0.8989050061237615,0.3175800528318973,-3.2544228068602505,0.26291756442499253,0.17100877288499983,0.34338678784673304,-1.307646339925845,0.31342703238693037,0.03774327458445126,0.552569317997717,0.9384017760605875,0.3178587697132352,0.4831579231592298,0.6608027907913477,0.8595102286255136,0.5144110784605038,0.8980564403498161,0.45927940829346137,0.9668032087815335,0.1396331787109375,0.06582764536142349,13.126036224856882,-0.1264000640462341,0.4464996207277437,10.367314338684082,1.366958117485046,2.4570184755325317,0.9531619925496209,0.6810361341136814,15.102856636047363,-1.1997008323669434,0.09796016663312912,853,1.2093034476542461,-0.5839083787631534,1.7788952793511832,25,4.399745874404907,-15.009782588331042,5.084659179474183,7074,0.6919148856132592,0.7303982708660706,1.0202157644371572,7,0.6608027907913477
18,0.14905741810798645,0.07861847430467606,0.11655359715223312,0.6023464339701552,0.8961928955997065,0.15388919016346855,0.10960552701987358,0.17489402533660767,0.6301291146029525,0.18805170669446153,0.07270285909645502,0.31318731828998464,0.17061678523394386,0.5366532600973613,0.9411802129533474,0.36262454514550096,0.3752867702607967,0.6602992855096211,0.8559724130180414,0.5870665517001009,0.8881606308141902,0.5559360287257685,0.9571659776278572,0.13367372751235962,0.06216687336564064,14.543122595176275,-0.10131494736772823,0.42931327210329345,9.968428134918213,1.329596030712127,2.435063707828522,0.9553206888513797,0.6651570274369513,15.673571586608887,-1.2310056681744754,0.0953788235783577,853,1.0660559844077158,-0.24802518926505512,1.5790541740386488,25,2.7323046207427977,-8.131153236677704,3.8400063826286654,7074,0.7192169237332539,0.7152990217528221,1.0483955600688863,7,0.6602992855096211
19,0.1438683718442917,0.0775127038359642,0.11533177644014359,0.5395521087036965,0.9159040602665369,0.30436479747305795,-1.3859337637170737,0.3066595589396322,0.2542719558721258,0.25215568104541614,-0.18463613353241848,0.3318090690274641,0.09292387742680497,0.5389679105435992,0.9406463011665769,0.2419258926356031,0.655799293121015,0.6031451014904681,0.8796832989808829,0.47622118951565795,0.9042555967875355,0.4005385210537305,0.9752497075921721,0.12707224488258362,0.06229805573821068,8.32733756686583,-0.08276597021697955,0.41557001320437964,8.865498542785645,1.250595588237047,2.2887823152542115,0.9604425394284308,0.6258714649006352,16.24681568145752,-1.3385570049285889,0.09102141112089157,853,0.963220192685042,0.015578695913054053,1.4024127659863255,25,3.1332975101470946,-8.267646658688644,3.8686003287593707,7074,0.6669352928837122,0.7649555344900937,0.9525893200176756,7,0.6031451014904681
20,0.13804541528224945,0.07630183547735214,0.11278018355369568,0.5054410602476381,0.9145122976928315,0.14849620278761194,0.21822661529324494,0.1693651950288285,0.6470877064342502,0.18964514650978612,0.0928932943070887,0.2950232137015623,0.2805327972522348,0.4958656043749076,0.9489824974089384,0.2314356704672303,0.668579770954618,0.6080339556362983,0.8777981456406225,0.4762350297871921,0.9120223099857394,0.44713695223536876,0.968977853631946,0.12077543884515762,0.05483260005712509,8.31482466293365,0.018974376999555814,0.36971088944376956,8.93638277053833,1.2273255705833417,2.204194848537445,0.9636403854771236,0.6000405280782618,15.356256484985352,-0.6026114225387573,0.08662008494138718,853,1.010137843424487,-0.14120575310616745,1.5099665644784381,25,2.9991920948028565,-7.994012364690807,3.8110607426758802,7074,0.6588375472999887,0.7591615638669854,0.9642587591103475,7,0.6080339556362983
21,0.13254791498184204,0.07431599497795105,0.1103692427277565,0.505134488467462,0.9150518431796634,0.13600156472114283,0.1846612926773522,0.17120172941960743,0.609407327150489,0.17886727659810372,0.14675556598836104,0.300002941820123,0.24108868721135612,0.5089246799714829,0.9462926921067053,0.28685364290402177,0.555070286342867,0.6090135993993978,0.8797672936004196,0.5171933311348661,0.877826428935585,0.3827602615913432,0.9745243557301411,0.11861428618431091,0.05536370724439621,7.27938186254575,-0.016601554495240742,0.37849614255159186,9.165555000305176,1.2416818022727942,2.3446700048446654,0.9602921962935214,0.6270596888257567,16.112257957458496,-1.3675570487976074,0.08985917270183563,853,1.019295238075529,-0.09185395329452772,1.4769562467073443,25,3.078052034378052,-8.14231002718746,3.8423515994432553,7074,0.6456675082903487,0.7677614361141194,0.9468863631234524,7,0.6090135993993978
22,0.12760649621486664,0.07260232418775558,0.10852261632680893,0.47345592884427473,0.9333473917038289,0.13444896606243636,0.2579061311802353,0.15575842124516037,0.6757867259373362,0.18400749591323973,0.13848173652300189,0.29567420173974596,0.2784922073419436,0.5093591216648132,0.9476420967784239,0.24263550420413751,0.6553297739735087,0.6058389478070557,0.8848446168872762,0.44714678690485293,0.916824206109486,0.44632489099941175,0.9632219510472175,0.11259902268648148,0.05379991978406906,6.9039947445803485,-0.02256332557709404,0.36147138179703225,8.531264305114746,1.1788490533828728,2.192038254737854,0.9661530678146807,0.578936065230936,15.92015552520752,-0.9229748249053955,0.0852847769856453,853,1.0561797296364135,-0.05870660542193695,1.4543641674647965,25,3.1025178241729736,-7.549439506168975,3.7156769859236083,7074,0.6565520269473795,0.7768344158447001,0.9282058545344322,7,0.6058389478070557
23,0.1232297345995903,0.07200468331575394,0.10723768174648285,0.46804983806437345,0.9287067956857069,0.1687392406410342,0.07443557173807425,0.21748079976556497,0.5295152547936559,0.30901689066238563,-0.5722226271733939,0.41044717978131084,-0.05941929999394513,0.5199659001454865,0.9439688830132368,0.26256110302659424,0.5975703627942925,0.5945100214239482,0.8871253932352099,0.4570851662447242,0.9173926540446045,0.40087007088374116,0.9716366102409987,0.10942825675010681,0.055910222232341766,4.911314793380674,0.10345219043697752,0.3889989973426397,8.286173820495605,1.2046152427792538,2.1940460920333864,0.9641824262790597,0.5955511000591673,14.586579322814941,-1.696589469909668,0.08588787168264389,853,0.9766365751790064,0.06292243190092861,1.3682741602827129,25,2.9296532917022704,-6.127566850673926,3.3926556404949695,7074,0.6293084034310824,0.7911142304155484,0.8980181629308118,7,0.5945100214239482
24,0.11814756691455841,0.07001257687807083,0.10452010482549667,0.5270690888289119,0.9240545412863967,0.28461941483729725,-1.123791733856291,0.24688323550877034,0.43976239657471017,0.23065883736728748,-0.15357366424674024,0.30457662261547375,0.32592612188812675,0.5127136172013878,0.9461541847881346,0.3151755419407249,0.49924278752564766,0.5942827666499019,0.8797024425081318,0.5361007362727139,0.9023885361025908,0.4349697843198492,0.970101582536922,0.1078927218914032,0.061579037457704544,13.413833015297024,-0.08887854137373863,0.415790853063034,8.607182502746582,1.2057683512568471,2.2223078042268756,0.9618009283271921,0.6150314918312525,15.387754440307617,-1.0871477127075195,0.08939585834741592,853,1.051102712252565,-0.06911757931693385,1.4614975439109004,25,3.086786470413208,-7.627404163827043,3.73258066917042,7074,0.6612930434557446,0.7654891679278624,0.9515073494969369,7,0.5942827666499019
25,0.11371277272701263,0.06881797313690186,0.10257624089717865,0.4585186007975778,0.9391836097726132,0.199192608100265,-0.298720002272713,0.21788537312082745,0.5304731890475145,0.2748499830345557,-0.3946733317945714,0.33334782327531626,0.2438721332425252,0.5181829585579721,0.9398253615658764,0.27910141702343816,0.5671023440962337,0.5389712781078158,0.9043601891187765,0.42699370802368897,0.9207764975917538,0.39117200047969447,0.9733934857399381,0.10177553445100784,0.054628241807222366,6.444145525072731,0.06978700939987481,0.3747804033531987,8.985116720199585,1.163564324378967,2.068558163642883,0.9666650476719169,0.5745407918953359,16.215140342712402,-1.3852190971374512,0.08363789319992065,853,0.8665748812817256,0.2144421472468886,1.2527789333666999,25,2.421269083023071,-6.106275631811054,3.387584639439891,7074,0.588655841268492,0.8120756191106017,0.8517698384004639,7,0.5389712781078158
26,0.11073320358991623,0.0688617005944252,0.10281027853488922,0.5153948158441947,0.9293054917763348,0.3365352528009888,-2.6425424295023525,0.28291461804810664,0.19494538773759418,0.2782328006757642,-0.6641642187855352,0.3145272968261257,0.07440568995941577,0.4913453247073701,0.95083917155159,0.22257439432265955,0.6875231965866919,0.5516477062894701,0.9070001339512294,0.4555222319363869,0.9133518345288343,0.38709177719359383,0.9746325622307053,0.09989418834447861,0.05937255918979645,6.900866518597304,-0.049885110742692675,0.3972681138319099,9.881592750549316,1.1988359808921807,2.1031750202178956,0.9643927864090415,0.5937996596113212,16.003960609436035,-1.315124750137329,0.08588038384914398,853,0.8335840029255481,0.3348818800133768,1.1527489739452899,25,2.4708627033233643,-4.513075445672466,2.983775190689752,7074,0.6246818537457659,0.8029874731305526,0.8721227468629471,7,0.5516477062894701
27,0.10678265243768692,0.06781414151191711,0.10105939209461212,0.4103035073511131,0.9485661419227485,0.23471585385967958,-0.9915437963171574,0.2568753011635041,0.3820321341156563,0.20094026566834733,-0.2192554746431763,0.30108065957321234,0.2743207821328272,0.4486147698794864,0.9593873343824961,0.23691710662504828,0.6687169333364051,0.5286361572195856,0.9065969112348304,0.5219230852732167,0.8915890672208213,0.38106557776342787,0.9766926052096863,0.09549899399280548,0.05491560697555542,10.964432070572778,-0.03147624620170408,0.36491843260571477,9.831032752990723,1.1405581235885611,2.1339772725105295,0.967489932786517,0.5673876560429574,16.614439010620117,-1.222726821899414,0.08273236453533173,853,0.8379927996528561,0.27824481414141644,1.2008266316740355,25,2.0000901508331297,-4.289596481562841,2.922674175549175,7074,0.5951335898573308,0.8048980434814561,0.8678836476965894,7,0.5286361572195856
28,0.10264885425567627,0.06635642796754837,0.0987805426120758,0.4223324493127553,0.9469905511153868,0.14531561425114548,0.17641665836618836,0.1695167148389749,0.6233447103640266,0.18190315240917973,0.11917097400572707,0.2878133259661092,0.3061034322043803,0.472301648447231,0.9545988592572513,0.24079115109144503,0.664603103432108,0.5700915431452257,0.8977788674114857,0.41281647129940674,0.9327066750234689,0.3922954493055463,0.9756953790540297,0.09046133607625961,0.05046751722693443,6.969687490224294,-0.001600303196198457,0.34089476684018977,9.196057319641113,1.117256461083887,1.935589458942414,0.9712204414721199,0.5338423372894231,16.64823818206787,-1.2399663925170898,0.07786388695240021,853,0.7591177386876986,0.4386352114464075,1.0590292092331541,25,1.9134995746612549,-3.242077450402256,2.6173296644087127,7074,0.5918208052350937,0.8224013126132548,0.8280385747444969,7,0.5700915431452257
29,0.0989043116569519,0.06506434828042984,0.09687861055135727,0.4453210128142017,0.9461317235337507,0.3545697058790809,-2.5338632061736743,0.30870646553659664,0.15406230491427453,0.26221058647641887,-0.46049613133397505,0.29859445260009365,0.18987802892617844,0.4499640839625232,0.9565825630088935,0.24363708475587556,0.64810511906941,0.5020494939640985,0.9180887006161745,0.410438019281638,0.939233089239691,0.33989068673225786,0.981658172873491,0.08839119970798492,0.0564066506922245,11.092689335877624,-0.15095819263689628,0.37402424654370725,9.708355903625488,1.0757194876670833,1.9252666187286382,0.970430120387619,0.5411226685539852,17.364779472351074,-0.8681144714355469,0.079034723341465,853,0.8060457033387975,0.3587375425029976,1.1318874953923133,25,1.8903024005889892,-3.1349217049648743,2.584061086102839,7074,0.5420324072734837,0.8426151713314368,0.7794928324724576,7,0.5020494939640985
